stop_id,stop_name,stop_lon,stop_lat,location_type,location_id,location_lon,location_lat,location_place,location_name,location_products,distance
128402,"S-Bf Orthopädie",8.775053,49.410496,STATION,509581,8775162,49410189,Heidelberg,"Schlierbach Orthopädische Klinik",BUS,50
108801,"Im Anger",8.767063,49.411621,STATION,509573,8766676,49411771,Heidelberg,"Schlierbach Im Anger",BUS,50
236906,"Neues Leben",8.502577,49.519312,STATION,507623,8502708,49519291,Mannheim,"Käfertal Neues Leben",BUS,50
236905,"Neues Leben",8.502937,49.51926,STATION,507623,8502708,49519291,Mannheim,"Käfertal Neues Leben",BUS,50
118601,"Rohrbacher Grenzweg",8.696955,49.396195,STATION,518201,8696947,49396220,Heidelberg,"Rohrbacher Grenzweg",BUS,50
209301,Pfalzbau,8.44599,49.480257,STATION,518300,8446022,49480260,"Ludwigshafen am Rhei","Pfalzbau/Wilhelm-Hack-Museum",TRAM;BUS,50
118602,"Rohrbacher Grenzweg",8.697096,49.396125,STATION,518201,8696947,49396220,Heidelberg,"Rohrbacher Grenzweg",BUS,50
209302,Pfalzbau,8.44544,49.480024,STATION,518299,8445734,49480125,"Ludwigshafen am Rhei","Pfalzbau/Wilhelm-Hack-Museum",TRAM;BUS,50
209305,Pfalzbau,8.445587,49.480044,STATION,518299,8445734,49480125,"Ludwigshafen am Rhei","Pfalzbau/Wilhelm-Hack-Museum",TRAM;BUS,50
244505,Neckarspitze,8.445701,49.502501,STATION,508166,8445698,49502508,Mannheim,Neckarspitze,BUS,50
209306,Pfalzbau,8.446357,49.480363,STATION,518300,8446022,49480260,"Ludwigshafen am Rhei","Pfalzbau/Wilhelm-Hack-Museum",TRAM;BUS,50
219102,Brückweg,8.42593,49.44615,STATION,509249,8425841,49446316,"Ludwigshafen am Rhein","Rheingönheim Brückweg",TRAM,50
219101,Brückweg,8.42583,49.446474,STATION,509249,8425841,49446316,"Ludwigshafen am Rhein","Rheingönheim Brückweg",TRAM,50
815306,"Integr. Gesamtschule",8.364175,49.484492,STATION,508957,8365326,49487469,"Ludwigshafen am Rhein","Oggersheim IGSLO",BUS,350
128403,"S-Bf Orthopädie",8.774355,49.409889,STATION,506417,8774335,49409856,Heidelberg,"Schlierbach Orthopädische Klinik",BUS,50
640401,Tiefburg,8.685912,49.4277,STATION,511115,8686025,49427727,Heidelberg,"Handschuhsheim Tiefburg",BUS;ON_DEMAND,50
383512,"Viernh. Eissporthalle",8.59624,49.53928,STATION,510151,8595827,49539283,Viernheim,Eissporthalle,TRAM,50
640402,Tiefburg,8.68559,49.42769,STATION,511115,8686025,49427727,Heidelberg,"Handschuhsheim Tiefburg",BUS;ON_DEMAND,50
233405,"Friedr. Südbahnhof",8.57257,49.438666,STATION,508073,8572347,49438613,Mannheim,"Friedrichsfeld Südbahnhof",BUS,50
254302,"Neuhofer Straße",8.525654,49.435512,STATION,509221,8525855,49435314,Mannheim,"Rheinau Neuhofer Straße",TRAM,50
383511,"Viernh. Eissporthalle",8.595436,49.539144,STATION,510151,8595827,49539283,Viernheim,Eissporthalle,TRAM,50
254301,"Neuhofer Straße",8.526035,49.435062,STATION,509221,8525855,49435314,Mannheim,"Rheinau Neuhofer Straße",TRAM,50
115102,Czernybrücke,8.671285,49.406868,STATION,508023,8671049,49406701,Heidelberg,Czernybrücke,TRAM;BUS,50
115103,Czernybrücke,8.671077,49.406753,STATION,508023,8671049,49406701,Heidelberg,Czernybrücke,TRAM;BUS,50
245306,Planetarium,8.489762,49.476534,STATION,506408,8489673,49476592,Mannheim,Planetarium,TRAM;BUS,50
245305,Planetarium,8.488974,49.476516,STATION,506408,8489673,49476592,Mannheim,Planetarium,TRAM;BUS,100
600405,"Mensaam Schloss",8.4592,49.48657,STATION,508122,8459110,49486534,Mannheim,"Mensa am Schloss",BUS,50
203906,"Saarbrücker Straße",8.405203,49.492903,STATION,518117,8405004,49492854,"Ludwigshafen am Rh","Friesenheim Saarbrücker Straße",BUS,50
132502,Rainweg,8.746769,49.430216,STATION,510818,8746810,49430352,Heidelberg,"Ziegelhausen Rainweg",BUS,50
245302,Planetarium,8.49043,49.47667,STATION,508175,8489907,49476628,Mannheim,Planetarium,TRAM;BUS,50
132501,Rainweg,8.746738,49.430151,STATION,510818,8746810,49430352,Heidelberg,"Ziegelhausen Rainweg",BUS,50
245301,Planetarium,8.489474,49.476617,STATION,506408,8489673,49476592,Mannheim,Planetarium,TRAM;BUS,50
203905,"Saarbrücker Straße",8.404775,49.49289,STATION,518117,8405004,49492854,"Ludwigshafen am Rh","Friesenheim Saarbrücker Straße",BUS,50
272901,Jugendverkehrsschule,8.49394,49.51138,STATION,511176,8493593,49511686,Mannheim,"Käfertal Jugendverkehrsschule",TRAM,50
272902,Jugendverkehrsschule,8.49349,49.51179,STATION,511176,8493593,49511686,Mannheim,"Käfertal Jugendverkehrsschule",TRAM,50
255105,Pigagestraße,8.528146,49.414017,STATION,509231,8528111,49413883,Mannheim,"Rheinau Pigagestraße",BUS,50
236805,Kometenweg,8.5119,49.5234,STATION,507620,8511517,49523246,Mannheim,"Käfertal Kometenweg",BUS,50
255106,Pigagestraße,8.528143,49.413797,STATION,509231,8528111,49413883,Mannheim,"Rheinau Pigagestraße",BUS,50
236806,Kometenweg,8.51158,49.52327,STATION,507620,8511517,49523246,Mannheim,"Käfertal Kometenweg",BUS,50
116003,"HD Hauptbahnhof",8.675316,49.405097,STATION,518168,8675885,49404966,Heidelberg,Hauptbahnhof,TRAM;BUS,50
116002,"HD Hauptbahnhof",8.675296,49.405114,STATION,518168,8675885,49404966,Heidelberg,Hauptbahnhof,TRAM;BUS,50
213706,Knappenwegstraße,8.418683,49.463954,STATION,508376,8418551,49463845,"Ludwigshafen am Rhein","Mundenheim Knappenwegstraße",BUS,50
116007,"HD Hauptbahnhof",8.677042,49.404328,STATION,518172,8676883,49404283,Heidelberg,Hauptbahnhof,TRAM;BUS,50
116006,"HD Hauptbahnhof",8.6765,49.4048,STATION,518168,8675885,49404966,Heidelberg,Hauptbahnhof,TRAM;BUS,50
248801,Freiheitsplatz,8.479394,49.459509,STATION,508494,8479507,49459342,Mannheim,"Neckarau Freiheitsplatz",TRAM;BUS,50
94002,Gönnheim,8.231342,49.457911,STATION,506735,8232267,49458083,Gönnheim,Bahnhof,TRAM;ON_DEMAND,100
248802,Freiheitsplatz,8.479705,49.459056,STATION,508494,8479507,49459342,Mannheim,"Neckarau Freiheitsplatz",TRAM;BUS,50
94001,Gönnheim,8.232891,49.458214,STATION,506735,8232267,49458083,Gönnheim,Bahnhof,TRAM;ON_DEMAND,50
209205,Ebereschenweg,8.401084,49.466626,STATION,506502,8401184,49466704,"Ludwigshafen am Rhein","Gartenstadt Ebereschenweg",BUS,50
248805,Freiheitsplatz,8.479514,49.45958,STATION,508494,8479507,49459342,Mannheim,"Neckarau Freiheitsplatz",TRAM;BUS,50
110701,Hirtenbrunnenweg,8.7564,49.42264,STATION,510800,8756311,49422612,Heidelberg,"Ziegelhausen Hirtenbrunnenweg",BUS,50
110702,Hirtenbrunnenweg,8.756378,49.422599,STATION,510800,8756311,49422612,Heidelberg,"Ziegelhausen Hirtenbrunnenweg",BUS,50
106201,Gutleuthofhang,8.766642,49.412816,STATION,509569,8766487,49412895,Heidelberg,"Schlierbach Gutleuthofhang",BUS,50
120502,G.-Mendel-Realschule,8.666596,49.386896,STATION,507484,8666545,49386898,Heidelberg,"Kirchheim Gregor-Mendel-Realschule",BUS,50
679102,Ringstr.,8.68219,49.40379,STATION,505035,8681575,49403321,Heidelberg,Ringstraße,TRAM,100
679101,Ringstr.,8.681097,49.402892,STATION,505035,8681575,49403321,Heidelberg,Ringstraße,TRAM,100
120501,G.-Mendel-Realschule,8.666587,49.386868,STATION,507484,8666545,49386898,Heidelberg,"Kirchheim Gregor-Mendel-Realschule",BUS,50
615906,Holländerstraße,8.509025,49.428139,STATION,506326,8508982,49428167,Mannheim,"Rheinau Holländerstraße",BUS,50
615905,Holländerstraße,8.508996,49.428201,STATION,506326,8508982,49428167,Mannheim,"Rheinau Holländerstraße",BUS,50
246611,Tattersall,8.47272,49.48193,STATION,518368,8472971,49481806,Mannheim,Tattersall,TRAM;BUS,50
246612,Tattersall,8.473452,49.481597,STATION,518368,8472971,49481806,Mannheim,Tattersall,TRAM;BUS,50
260902,"Vogelstang West",8.532063,49.506541,STATION,518560,8532058,49506158,Mannheim,"Vogelstang West",TRAM;BUS,50
260901,"Vogelstang West",8.532033,49.50603,STATION,518560,8532058,49506158,Mannheim,"Vogelstang West",TRAM;BUS,50
243106,Landwehrstraße,8.48978,49.50551,STATION,511174,8490069,49505654,Mannheim,Landwehrstraße,TRAM,50
302402,Husarenweg,8.502988,49.469078,STATION,508179,8502789,49469194,Mannheim,"Neuhermsheim Husarenweg",TRAM;BUS,50
243105,Landwehrstraße,8.49026,49.50573,STATION,508153,8490411,49505843,Mannheim,Landwehrstraße,TRAM,50
302401,Husarenweg,8.50244,49.46935,STATION,508179,8502789,49469194,Mannheim,"Neuhermsheim Husarenweg",TRAM;BUS,50
707801,Hildastr.,8.634909,49.402086,STATION,505032,8634499,49401137,Eppelheim,Hildastraße,BUS,150
243102,Landwehrstraße,8.49032,49.50576,STATION,508153,8490411,49505843,Mannheim,Landwehrstraße,TRAM,50
302406,Husarenweg,8.500091,49.468843,STATION,508193,8500065,49468843,Mannheim,"Neuhermsheim Husarenweg",TRAM;BUS,50
243101,Landwehrstraße,8.4897,49.50547,STATION,511174,8490069,49505654,Mannheim,Landwehrstraße,TRAM,50
302405,Husarenweg,8.500058,49.468867,STATION,508193,8500065,49468843,Mannheim,"Neuhermsheim Husarenweg",TRAM;BUS,50
121804,Ilse-Krall-Str.,8.673135,49.385212,STATION,507489,8673458,49386583,Heidelberg,"Kirchheim Ilse-Krall-Straße",TRAM;BUS,200
121801,Ilse-Krall-Str.,8.67338,49.38626,STATION,507489,8673458,49386583,Heidelberg,"Kirchheim Ilse-Krall-Straße",TRAM;BUS,50
121803,Ilse-Krall-Str.,8.673273,49.386564,STATION,507489,8673458,49386583,Heidelberg,"Kirchheim Ilse-Krall-Straße",TRAM;BUS,50
121802,Ilse-Krall-Str.,8.67353,49.38664,STATION,507489,8673458,49386583,Heidelberg,"Kirchheim Ilse-Krall-Straße",TRAM;BUS,50
260906,"Vogelstang West",8.531553,49.507434,STATION,518562,8531617,49507254,Mannheim,"Vogelstang West",TRAM;BUS,50
260905,"Vogelstang West",8.531727,49.507025,STATION,518562,8531617,49507254,Mannheim,"Vogelstang West",TRAM;BUS,50
144502,Schafhof,8.786912,49.486066,STATION,510213,8787126,49486220,Heiligkreuzsteinach,"Vorderheubach Schafhof",BUS,50
260908,"Vogelstang West",8.53328,49.50582,STATION,518563,8533163,49505870,Mannheim,"Vogelstang West",TRAM;BUS,50
260911,"Vogelstang West",8.53113,49.50656,STATION,518561,8531545,49506337,Mannheim,"Vogelstang West",TRAM;BUS,50
260912,"Vogelstang West",8.53187,49.50618,STATION,518560,8532058,49506158,Mannheim,"Vogelstang West",TRAM;BUS,50
246607,Tattersall,8.475188,49.481559,STATION,518369,8475138,49481545,Mannheim,Tattersall,TRAM;BUS,50
246608,Tattersall,8.47282,49.48064,STATION,518368,8472971,49481806,Mannheim,Tattersall,TRAM;BUS,150
210202,"Friesenheim Mitte",8.418535,49.498188,STATION,511091,8418551,49498193,"Ludwigshafen am Rhein","Friesenheim Mitte",TRAM;BUS,50
210201,"Friesenheim Mitte",8.419459,49.49785,STATION,518112,8419567,49497825,"Ludwigshafen am Rhein","Friesenheim Mitte",TRAM;BUS,50
210206,"Friesenheim Mitte",8.419308,49.498291,STATION,511093,8419261,49498184,"Ludwigshafen am Rhein","Friesenheim Mitte",TRAM;BUS,50
210205,"Friesenheim Mitte",8.419063,49.498279,STATION,518113,8419081,49498229,"Ludwigshafen am Rhein","Friesenheim Mitte",TRAM;BUS,50
235506,"Äußere Wingertstraße",8.51188,49.51615,STATION,507634,8511688,49516279,Mannheim,"Käfertal Äußere Wingertstraße",BUS,50
235505,"Äußere Wingertstraße",8.51149,49.51646,STATION,507634,8511688,49516279,Mannheim,"Käfertal Äußere Wingertstraße",BUS,50
210208,"Friesenheim Mitte",8.42025,49.497574,STATION,511096,8420223,49497519,"Ludwigshafen am Rhein","Friesenheim Mitte",TRAM;BUS,50
256401,Krappmühlstraße,8.481274,49.475189,STATION,508147,8481349,49475118,Mannheim,Krappmühlstraße,TRAM,50
119502,Sternwarte,8.72728,49.40083,STATION,506961,8727339,49400660,Heidelberg,Sternwarte,BUS;ON_DEMAND,50
256402,Krappmühlstraße,8.481307,49.475312,STATION,508147,8481349,49475118,Mannheim,Krappmühlstraße,TRAM,50
119503,Sternwarte,8.72739,49.40067,STATION,506961,8727339,49400660,Heidelberg,Sternwarte,BUS;ON_DEMAND,50
119501,Sternwarte,8.72739,49.40078,STATION,506961,8727339,49400660,Heidelberg,Sternwarte,BUS;ON_DEMAND,50
249701,Markuskirche,8.475596,49.464621,STATION,508503,8475300,49464942,Mannheim,"Neckarau Markuskirche",TRAM;BUS,50
256001,Hanfstraße,8.451201,49.538181,STATION,509462,8451047,49538366,Mannheim,"Sandhofen Hanfstraße",TRAM;BUS,50
256002,Hanfstraße,8.450919,49.538613,STATION,509462,8451047,49538366,Mannheim,"Sandhofen Hanfstraße",TRAM;BUS,50
249702,Markuskirche,8.475059,49.465244,STATION,508039,8475237,49464942,Mannheim,"Neckarau Markuskirche",TRAM;BUS,50
249705,Markuskirche,8.47539,49.46474,STATION,508503,8475300,49464942,Mannheim,"Neckarau Markuskirche",TRAM;BUS,50
249707,Markuskirche,8.475835,49.46462,STATION,508503,8475300,49464942,Mannheim,"Neckarau Markuskirche",TRAM;BUS,100
249706,Markuskirche,8.475127,49.464991,STATION,508039,8475237,49464942,Mannheim,"Neckarau Markuskirche",TRAM;BUS,50
232001,Neckarplatt,8.512692,49.488966,STATION,511044,8512740,49488943,Mannheim,"Feudenheim Neckarplatt",TRAM;BUS,50
232002,Neckarplatt,8.5122,49.488908,STATION,506253,8512146,49488943,Mannheim,"Feudenheim Neckarplatt",TRAM;BUS,50
233335,Lilli-Gräber-Halle,8.56979,49.44248,STATION,506430,8569174,49442550,Mannheim,"Friedrichsfeld Lilli-Gräber-Halle",BUS,50
232005,Neckarplatt,8.512492,49.489085,STATION,511041,8512533,49489087,Mannheim,"Feudenheim Neckarplatt",TRAM;BUS,50
232006,Neckarplatt,8.511902,49.488863,STATION,510661,8511868,49488835,Mannheim,"Feudenheim Neckarplatt",TRAM;BUS,50
259506,Schlittweg,8.543518,49.455858,STATION,509723,8543636,49455899,Mannheim,"Seckenheim Schlittweg",BUS,50
259505,Schlittweg,8.543745,49.455891,STATION,509723,8543636,49455899,Mannheim,"Seckenheim Schlittweg",BUS,50
246201,Schloss,8.46386,49.48518,STATION,518654,8463425,49484772,Mannheim,Schloss,TRAM;BUS,100
202605,Kranichstraße,8.385158,49.536212,STATION,506035,8385147,49536128,"Ludwigshafen am Rhein","Edigheim Kranichstraße",BUS,50
131602,Wielandtstr.,8.682043,49.417463,STATION,508648,8681692,49417389,Heidelberg,"Neuenheim Wielandtstraße",BUS,50
131601,Wielandtstr.,8.681559,49.417351,STATION,508648,8681692,49417389,Heidelberg,"Neuenheim Wielandtstraße",BUS,50
244006,Möhlstraße,8.486951,49.474894,STATION,508163,8486878,49474605,Mannheim,Möhlstraße,BUS,50
244005,Möhlstraße,8.487064,49.474654,STATION,508163,8486878,49474605,Mannheim,Möhlstraße,BUS,50
202606,Kranichstraße,8.385151,49.536061,STATION,506035,8385147,49536128,"Ludwigshafen am Rhein","Edigheim Kranichstraße",BUS,50
269305,Storchenstraße,8.54866,49.502291,STATION,519351,8548499,49502211,Mannheim,"Wallstadt Storchenstraße",BUS,50
212405,Achtmorgenstraße,8.419248,49.466134,STATION,508367,8419288,49465877,"Ludwigshafen am Rhein","Mundenheim Achtmorgenstraße",BUS,50
212406,Achtmorgenstraße,8.41932,49.465819,STATION,508367,8419288,49465877,"Ludwigshafen am Rhein","Mundenheim Achtmorgenstraße",BUS,50
237705,Gebweilerstraße,8.57151,49.43788,STATION,508171,8571475,49437786,Mannheim,"Friedrichsfeld Gebweilerstraße",BUS,50
78806,"FT Kugelfang",8.37559,49.53635,STATION,350407,8375843,49536289,"Frankenthal (Pfalz)","Am Kanal",BUS,50
78805,"FT Kugelfang",8.37669,49.53635,STATION,506356,8377290,49536379,"Frankenthal (Pfalz)",Kugelfang,BUS,50
124902,"Im Dornbusch",8.649173,49.395764,STATION,509022,8649133,49395833,Heidelberg,"Pfaffengrund Im Dornbusch",BUS;ON_DEMAND,50
640902,Turnerbrunnen,8.705358,49.431746,STATION,511116,8705370,49431736,Heidelberg,"Handschuhsheim Turnerbrunnen",BUS;ON_DEMAND,50
640901,Turnerbrunnen,8.705377,49.431789,STATION,511116,8705370,49431736,Heidelberg,"Handschuhsheim Turnerbrunnen",BUS;ON_DEMAND,50
247501,Wasserturm,8.47321,49.48497,STATION,518373,8473816,49484772,Mannheim,Wasserturm,TRAM;BUS,50
62005,"Pfälzer Hof",8.609087,49.450846,STATION,506040,8609203,49450730,Edingen-Neckarhausen,"Edingen Pfälzer Hof",BUS,50
247502,Wasserturm,8.47382,49.484668,STATION,518373,8473816,49484772,Mannheim,Wasserturm,TRAM;BUS,50
62006,"Pfälzer Hof",8.609392,49.450624,STATION,506040,8609203,49450730,Edingen-Neckarhausen,"Edingen Pfälzer Hof",BUS,50
247504,Wasserturm,8.47382,49.484705,STATION,518373,8473816,49484772,Mannheim,Wasserturm,TRAM;BUS,50
247505,Wasserturm,8.474874,49.484997,STATION,518374,8474778,49485051,Mannheim,Wasserturm,TRAM;BUS,50
247506,Wasserturm,8.474068,49.484191,STATION,518373,8473816,49484772,Mannheim,Wasserturm,TRAM;BUS,100
204810,Marienkrankenhaus,8.408902,49.459363,STATION,506509,8408986,49459513,"Ludwigshafen am Rhe","Gartenstadt Marienkrankenhaus",BUS,50
284905,Heinrich-Halfen-Str.,8.380771,49.507628,STATION,507443,8380769,49507641,"Ludwigshafen am Rhein",Heinrich-Halfen-Straße,BUS,50
247508,Wasserturm,8.473874,49.483333,STATION,510755,8473807,49483442,Mannheim,Wasserturm,TRAM;BUS,50
186305,Lagerhausstraße,8.44942,49.46755,STATION,510206,8449411,49467549,"Ludwigshafen am Rhein",Lagerhausstraße,ON_DEMAND,50
128001,Adlerüberfahrt,8.75627,49.41611,STATION,518502,8756986,49416149,Heidelberg,"Schlierbach Adler-Überfahrt",BUS,100
128002,Adlerüberfahrt,8.755072,49.416078,STATION,518502,8756986,49416149,Heidelberg,"Schlierbach Adler-Überfahrt",BUS,150
211102,Wittelsbachplatz,8.444142,49.475804,STATION,508036,8443972,49475675,"Ludwigshafen am Rhein",Wittelsbachplatz,TRAM;BUS,50
211101,Wittelsbachplatz,8.444463,49.476066,STATION,508036,8443972,49475675,"Ludwigshafen am Rhein",Wittelsbachplatz,TRAM;BUS,100
234206,Kammerschleuse,8.448123,49.507889,STATION,506441,8448161,49508081,Mannheim,"Friesenheimer Insel Kammerschleuse",BUS,50
234205,Kammerschleuse,8.448264,49.508272,STATION,506441,8448161,49508081,Mannheim,"Friesenheimer Insel Kammerschleuse",BUS,50
211106,Wittelsbachplatz,8.443354,49.475108,STATION,511206,8443631,49475334,"Ludwigshafen am Rhein",Wittelsbachplatz,TRAM;BUS,50
211105,Wittelsbachplatz,8.44369,49.475599,STATION,508441,8443604,49475513,"Ludwigshafen am Rhein",Wittelsbachplatz,TRAM;BUS,50
118201,Posseltslust,8.73358,49.384631,STATION,506947,8733533,49384839,Heidelberg,Posseltslust,BUS,50
257305,"Graudenzer Linie",8.481112,49.539356,STATION,509691,8481071,49539373,Mannheim,"Schönau Graudenzer Linie",BUS,50
257306,"Graudenzer Linie",8.481061,49.539378,STATION,509691,8481071,49539373,Mannheim,"Schönau Graudenzer Linie",BUS,50
555401,"Schönau Siedlung",8.47347,49.54004,STATION,509700,8473385,49539705,Mannheim,"Schönau Siedlung",TRAM,50
555402,"Schönau Siedlung",8.47346,49.53988,STATION,509700,8473385,49539705,Mannheim,"Schönau Siedlung",TRAM,50
118202,Posseltslust,8.733453,49.384651,STATION,506947,8733533,49384839,Heidelberg,Posseltslust,BUS,50
429602,Unterdorf,8.772343,49.466591,STATION,510632,8772582,49466587,Wilhelmsfeld,Unterdorf,BUS,50
429601,Unterdorf,8.772909,49.46673,STATION,510632,8772582,49466587,Wilhelmsfeld,Unterdorf,BUS,50
133801,Gaisbergstr.,8.69352,49.406897,STATION,8070905,8693432,49406926,,"Heidelberg Gaisbergstraße",REGIONAL_TRAIN,50
112902,Jaspersstr.,8.703439,49.361354,STATION,506113,8703347,49361189,Heidelberg,"Emmertsgrund Jaspersstraße",BUS,50
112901,Jaspersstr.,8.703271,49.361005,STATION,506113,8703347,49361189,Heidelberg,"Emmertsgrund Jaspersstraße",BUS,50
588302,"Burg Waldeck",8.785837,49.487931,STATION,520367,8785634,49487954,Heiligkreuzsteinach,"Vorderheubach Burg Waldeck",BUS,50
108401,Sportplatz,8.771826,49.410803,STATION,509586,8770595,49411528,Heidelberg,"Schlierbach Sportplatz",BUS,150
213761,Knappenwegstraße,8.41845,49.46369,STATION,508376,8418551,49463845,"Ludwigshafen am Rhein","Mundenheim Knappenwegstraße",BUS,50
204808,Marienkrankenhaus,8.409149,49.459444,STATION,506509,8408986,49459513,"Ludwigshafen am Rhe","Gartenstadt Marienkrankenhaus",BUS,50
214606,Adolf-Kolping-Straße,8.362233,49.494804,STATION,518439,8362332,49494831,"Ludwigshafen am R","Oggersheim Adolf-Kolping-Straße",BUS,50
214605,Adolf-Kolping-Straße,8.363323,49.493327,STATION,518440,8363276,49493330,"Ludwigshafen am R","Oggersheim Adolf-Kolping-Straße",BUS,50
239906,Bonadiesstraße,8.45008,49.50467,STATION,508113,8450067,49504719,Mannheim,Bonadiesstraße,BUS,50
122702,Olympiastützpunkt,8.658295,49.42258,STATION,508627,8658284,49422567,Heidelberg,"Neuenheim Olympiastützpunkt",BUS,50
239905,Bonadiesstraße,8.449964,49.504798,STATION,508113,8450067,49504719,Mannheim,Bonadiesstraße,BUS,50
122701,Olympiastützpunkt,8.658391,49.422452,STATION,508627,8658284,49422567,Heidelberg,"Neuenheim Olympiastützpunkt",BUS,50
261805,Föhrenweg,8.499652,49.537215,STATION,510284,8499849,49537161,Mannheim,"Waldhof Föhrenweg",BUS,50
261806,Föhrenweg,8.500046,49.53711,STATION,510284,8499849,49537161,Mannheim,"Waldhof Föhrenweg",BUS,50
281401,"Maxdorf Süd",8.289276,49.476377,STATION,508238,8289259,49476466,,"Maxdorf Süd",TRAM,50
281402,"Maxdorf Süd",8.289268,49.476561,STATION,508238,8289259,49476466,,"Maxdorf Süd",TRAM,50
262701,Papyrus,8.460137,49.533409,STATION,510290,8459910,49533458,Mannheim,"Waldhof Papyrus",TRAM;BUS,50
203506,Rheinfeldstraße,8.424836,49.49925,STATION,518107,8424771,49499245,Ludwigsh,"Friesenheim Rheinfeldstraße (BASF Tor 3)",TRAM;BUS,50
262702,Papyrus,8.459549,49.533616,STATION,510290,8459910,49533458,Mannheim,"Waldhof Papyrus",TRAM;BUS,50
203505,Rheinfeldstraße,8.424579,49.500049,STATION,518106,8424502,49500036,Ludwigsh,"Friesenheim Rheinfeldstraße (BASF Tor 3)",TRAM;BUS,50
82406,"FT Altenheim",8.36007,49.53571,STATION,506322,8360175,49535705,"Frankenthal (Pfalz)",Altenheim,BUS;ON_DEMAND,50
262705,Papyrus,8.460079,49.533402,STATION,510290,8459910,49533458,Mannheim,"Waldhof Papyrus",TRAM;BUS,50
203502,Rheinfeldstraße,8.424792,49.499477,STATION,518105,8424852,49499497,Ludwigsh,"Friesenheim Rheinfeldstraße (BASF Tor 3)",TRAM;BUS,50
262706,Papyrus,8.459597,49.533587,STATION,510290,8459910,49533458,Mannheim,"Waldhof Papyrus",TRAM;BUS,50
203501,Rheinfeldstraße,8.425062,49.499176,STATION,511079,8425050,49499173,Ludwigsh,"Friesenheim Rheinfeldstraße (BASF Tor 3)",TRAM;BUS,50
113802,Alois-Link-Platz,8.691363,49.400206,STATION,506901,8691346,49400067,Heidelberg,Alois-Link-Platz,BUS;ON_DEMAND,50
132102,Mühldamm,8.751545,49.425364,STATION,510813,8751637,49425327,Heidelberg,"Ziegelhausen Mühldamm",BUS,50
113801,Alois-Link-Platz,8.691376,49.400052,STATION,506901,8691346,49400067,Heidelberg,Alois-Link-Platz,BUS;ON_DEMAND,50
132101,Mühldamm,8.751901,49.425271,STATION,510813,8751637,49425327,Heidelberg,"Ziegelhausen Mühldamm",BUS,50
268005,Gotenstraße,8.555257,49.499727,STATION,519349,8555169,49499694,Mannheim,"Wallstadt Gotenstraße",BUS,50
203508,Rheinfeldstraße,8.421765,49.49976,STATION,509063,8421949,49499883,Ludwigsh,"Friesenheim Rheinfeldstraße (BASF Tor 3)",TRAM;BUS,50
679504,Messplatz,8.675807,49.391909,STATION,508209,8675552,49391779,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,50
679503,Messplatz,8.675351,49.391523,STATION,508185,8675444,49391266,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,50
213305,Stifterstraße,8.435263,49.468673,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,50
213306,Stifterstraße,8.435386,49.468503,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,50
413211,Rosenbrunnen,8.660701,49.540771,STATION,510451,8661053,49541386,Weinheim,Rosenbrunnen,TRAM,100
413212,Rosenbrunnen,8.661009,49.54141,STATION,510451,8661053,49541386,Weinheim,Rosenbrunnen,TRAM,50
213301,Stifterstraße,8.435563,49.468799,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,100
213302,Stifterstraße,8.435172,49.468493,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,50
236405,Kutzerweiher,8.490777,49.483026,STATION,510887,8490887,49483001,Mannheim,Kutzerweiher,BUS,50
236406,Kutzerweiher,8.490913,49.482964,STATION,510887,8490887,49483001,Mannheim,Kutzerweiher,BUS,50
123602,Mönchhofschule,8.685664,49.417439,STATION,508640,8686645,49417353,Heidelberg,"Neuenheim Mönchhofschule",BUS,100
189001,Zementwerk,8.689371,49.357484,STATION,507875,8689324,49357530,"Leimen (Baden)",Zementwerk,TRAM;BUS,50
123601,Mönchhofschule,8.687235,49.417312,STATION,508640,8686645,49417353,Heidelberg,"Neuenheim Mönchhofschule",BUS,50
223105,Pasadenaallee,8.436063,49.481441,STATION,505273,8435972,49481428,"Ludwigshafen am Rhein",Pasadenaallee,BUS;ON_DEMAND,50
248405,Ausgasse,8.438998,49.548109,STATION,519347,8438983,49548137,Mannheim,"Sandhofen Ausgasse",BUS,50
285835,Böcklinstraße,8.44655,49.46587,STATION,507344,8447550,49466003,"Ludwigshafen am Rhein",Böcklinstraße,BUS;ON_DEMAND,100
302811,"Technoseum Süd",8.493556,49.476091,STATION,511231,8493575,49475963,Mannheim,"Technoseum Süd",TRAM;BUS,50
252906,Frobeniusstraße,8.537913,49.416767,STATION,509205,8538071,49416832,Mannheim,"Rheinau Frobeniusstraße",BUS,50
216805,Bgm.-Zorn-Platz,8.397547,49.521906,STATION,508978,8398532,49519920,"Ludwigshafen am Rhein","Oppau Kirchenstraße",BUS,250
679502,Messplatz,8.67549,49.39122,STATION,508185,8675444,49391266,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,50
